0, 2500.0 2500.0 1(15.071441334813247),2(10.980712762432391),3(24.642524011111618),4(17.083301040541283),6(14.825158042211342),8(18.233656646442892),12(22.500189068571512),13(15.740995219636348),23(23.89637433879659),24(12.76338388503202),27(18.464552055550506),35(7.9674846210753625),41(21.97663207005233)
1, 2484.9674770638585 2498.917596155265 0(15.071441334813247),2(17.955840758342067),4(12.319194783225317),6(8.266462428995439),8(13.437794895241193),9(23.036117495088906),10(22.972777361761676),13(6.557472512727238),24(15.659684165642048),27(6.200026618130701),35(20.49228169992169),41(13.453981898447024)
2, 2499.948734254637 2489.0194069106265 0(10.980712762432391),1(17.955840758342067),4(11.389482286937547),6(22.17484123859038),10(17.908200449348065),13(14.19936592302721),14(20.24924590198619),23(14.548889639972298),24(23.115652258415924),27(23.58482120125443),35(18.39241029446661),41(16.86774766714316)
3, 2521.137230390895 2512.6677338557624 0(24.642524011111618),5(5.4808669320791905),7(24.243678661480985),11(21.914704106615165),12(23.7264874790101),18(23.45294019578686),33(20.509332484939826),35(18.242016166790414)
4, 2488.7087271565665 2487.180236662992 0(17.083301040541283),1(12.319194783225317),2(11.389482286937547),6(19.855101862593152),10(11.148738786612315),13(5.867148229684848),23(22.74626736327286),24(24.91764435284092),27(18.453709967270363),35(24.912932952532312),41(5.513566901076485)
5, 2526.577206435128 2513.335987524163 3(5.4808669320791905),7(20.855695133845135),11(20.580927076301812),18(20.338268583030654),33(19.980939839504437),35(23.644163292574426)
6, 2486.9066553766506 2506.9533903637544 0(14.825158042211342),1(8.266462428995439),2(22.17484123859038),4(19.855101862593152),8(5.32807123563391),12(20.030124539755466),13(14.499455534342003),24(8.702876878170878),27(5.4735623980845975),35(16.889868839240386),41(21.681645157991476)
7, 2539.8374081145203 2497.238563166902 3(24.243678661480985),5(20.855695133845135),25(5.531072826473013),32(10.91608609966329),33(12.21955330721462),36(9.015928759080351),38(17.864310040637505),43(20.67577210954806)
8, 2486.5094119995856 2512.266632386415 0(18.233656646442892),1(13.437794895241193),6(5.32807123563391),12(16.567271540658027),13(19.797070900528652),15(22.957379280931942),24(7.891589253197246),27(9.036962266968514),35(18.07008517757981),44(20.798165248036057)
9, 2462.594218809147 2493.4312472495235 1(23.036117495088906),13(23.600876372699176),20(24.19299237234482),27(22.347866532374592),41(22.287183965008143),49(24.069408000732967)
10, 2487.5566076077707 2476.09118814306 1(22.972777361761676),2(17.908200449348065),4(11.148738786612315),13(16.439296521668027),23(22.099511901801456),41(10.315566561851071)
11, 2526.497559060098 2533.91676048379 3(21.914704106615165),5(20.580927076301812),16(15.640554974276878),18(7.710315734782803),22(21.48749011782132),47(12.292217661016144)
12, 2499.54184317994 2522.4955240092268 0(22.500189068571512),3(23.7264874790101),6(20.030124539755466),8(16.567271540658027),21(15.636936687817615),24(12.202227631504782),35(16.064335526572417),44(17.142445005806948)
13, 2486.175608319143 2492.4723758622745 0(15.740995219636348),1(6.557472512727238),2(14.19936592302721),4(5.867148229684848),6(14.499455534342003),8(19.797070900528652),9(23.600876372699176),10(16.439296521668027),24(20.66565183709824),27(12.612845352206884),35(22.84045718635534),41(7.4423402550641775)
14, 2518.2326398680802 2480.317064977686 2(20.24924590198619),23(8.946858734257315),32(19.601336266755755),33(16.483252599941345),34(20.896600946086085),43(13.375644974684704)
15, 2469.1024994981544 2527.234620247717 8(22.957379280931942),17(24.256771421350372),40(10.529361846062956),44(17.912336858862258)
16, 2541.225956148237 2539.1799609471464 11(15.640554974276878),18(9.98464307682663),39(16.624311080177375),47(10.264069901358551)
17, 2446.8865800272333 2536.9734026073957 15(24.256771421350372),19(16.042145191718344)
18, 2534.0278579480764 2532.260388729699 3(23.45294019578686),5(20.338268583030654),11(7.710315734782803),16(9.98464307682663),47(12.458729922323352)
19, 2433.5291280072615 2545.8575963179314 17(16.042145191718344),26(11.88805003645764),31(24.823104364822658),42(19.57586580081498)
20, 2438.421045361105 2492.4521837279885 9(24.19299237234482),29(18.383559452281187),49(23.118340628355845)
21, 2497.5869195136574 2538.009777534222 12(15.636936687817615),30(23.501776922021747),44(12.562116749244495)
22, 2518.8939336823123 2554.0139521452575 11(21.48749011782132),28(18.640345040437204),30(16.523399701464),47(16.551699032449097)
23, 2509.564519986528 2478.1012177515004 0(23.89637433879659),2(14.548889639972298),4(22.74626736327286),10(22.099511901801456),14(8.946858734257315),33(24.147904947476615),34(19.909379213946995),43(21.89745269557319)
24, 2494.358521613183 2511.44891653423 0(12.76338388503202),1(15.659684165642048),2(23.115652258415924),4(24.91764435284092),6(8.702876878170878),8(7.891589253197246),12(12.202227631504782),13(20.66565183709824),27(14.17099773991391),35(10.43188444914767),44(23.155886348231746)
25, 2540.5743241963037 2491.7568005580183 7(5.531072826473013),32(6.289189991541474),33(12.457610913535822),36(9.319632231784501),38(17.438015625049694),43(16.22294768711007)
26, 2425.967064615832 2555.030432898473 19(11.88805003645764),31(19.859280859169424),42(9.104338045560228)
27, 2482.066659786472 2504.3971571950515 0(18.464552055550506),1(6.200026618130701),2(23.58482120125443),4(18.453709967270363),6(5.4735623980845975),8(9.036962266968514),9(22.347866532374592),13(12.612845352206884),24(14.17099773991391),35(21.88569445551782),41(18.8968124038481)
28, 2525.8066742859246 2571.325118500351 22(18.640345040437204),30(24.467044418807085),37(21.45440086635223),39(24.24273156457582)
29, 2442.802917886419 2510.305879460454 20(18.383559452281187)
30, 2503.775757571401 2560.6820469836507 21(23.501776922021747),22(16.523399701464),28(24.467044418807085)
31, 2438.9134581965022 2570.0897134091 19(24.823104364822658),26(19.859280859169424),42(13.792065256866683)
32, 2536.741052850701 2486.7708260754634 7(10.91608609966329),14(19.601336266755755),25(6.289189991541474),33(10.803569534909476),36(15.27370600362128),38(22.610816081537916),43(9.951555625302612)
33, 2528.2286988688375 2493.4234153746065 3(20.509332484939826),5(19.980939839504437),7(12.21955330721462),14(16.483252599941345),23(24.147904947476615),25(12.457610913535822),32(10.803569534909476),36(20.74105789190094),43(15.430015936706617)
34, 2516.6174962301197 2459.4829765136155 14(20.896600946086085),23(19.909379213946995),43(23.994708338696853),46(11.865253215226993)
35, 2503.796445847395 2507.004841905059 0(7.9674846210753625),1(20.49228169992169),2(18.39241029446661),3(18.242016166790414),4(24.912932952532312),5(23.644163292574426),6(16.889868839240386),8(18.07008517757981),12(16.064335526572417),13(22.84045718635534),24(10.43188444914767),27(21.88569445551782)
36, 2548.7885149183453 2496.159369775832 7(9.015928759080351),25(9.319632231784501),32(15.27370600362128),33(20.74105789190094),38(8.852223945754126),43(24.858320957966928)
37, 2533.377249641253 2591.3994231040833 28(21.45440086635223)
38, 2557.6134743140274 2495.4651360613343 7(17.864310040637505),25(17.438015625049694),32(22.610816081537916),36(8.852223945754126)
39, 2544.2023984092834 2555.535648348083 16(16.624311080177375),28(24.24273156457582),47(15.977280601099107),48(12.141501569919495)
40, 2472.373842986799 2537.2429054487206 15(10.529361846062956),44(14.293335977002354),45(20.0711410659989)
41, 2483.441551024389 2485.550428218645 0(21.97663207005233),1(13.453981898447024),2(16.86774766714316),4(5.513566901076485),6(21.681645157991476),9(22.287183965008143),10(10.315566561851071),13(7.4423402550641775),27(18.8968124038481)
42, 2426.4801485507523 2564.1203017712105 19(19.57586580081498),26(9.104338045560228),31(13.792065256866683)
43, 2531.4607173091104 2478.335690277404 7(20.67577210954806),14(13.375644974684704),23(21.89745269557319),25(16.22294768711007),32(9.951555625302612),33(15.430015936706617),34(23.994708338696853),36(24.858320957966928)
44, 2486.041279131129 2533.059528512306 8(20.798165248036057),12(17.142445005806948),15(17.912336858862258),21(12.562116749244495),24(23.155886348231746),40(14.293335977002354)
45, 2467.385606390273 2556.6843097022283 40(20.0711410659989)
46, 2521.3599748644197 2448.6067119772656 34(11.865253215226993)
47, 2532.5273764513418 2544.6284324939875 11(12.292217661016144),16(10.264069901358551),18(12.458729922323352),22(16.551699032449097),39(15.977280601099107)
48, 2553.0856534758377 2563.812352993949 39(12.141501569919495)
