0, 2500.0 2500.0 1(242.23935332534774),2(234.30385353944155),4(244.94659868489174)
1, 2258.019207451083 2511.189295638268 0(242.23935332534774),3(244.67665981416684),7(226.66386547477623)
2, 2721.871570630138 2575.3080469109887 0(234.30385353944155),5(247.48884459347633),6(247.3861502363005)
3, 2285.8371108723863 2754.2794684282444 1(244.67665981416684),13(243.73315798669762)
4, 2496.8362433572656 2255.073833878038 0(244.94659868489174),9(227.90700727554048)
5, 2858.5013745434017 2368.9514989634204 2(247.48884459347633),8(226.95220458129415)
6, 2545.3441334055283 2748.622706520754 2(247.3861502363005),34(244.64704185281238)
7, 2157.840436305066 2307.8651167424923 1(226.66386547477623),10(227.59320640565403),11(246.7883086489945)
8, 3080.6676719371767 2415.3135466603276 5(226.95220458129415),12(236.13854175558717),48(227.09134503540824)
9, 2628.717404638729 2069.2003197229924 4(227.90700727554048)
10, 2000.0767834049316 2471.905652664601 7(227.59320640565403)
11, 2130.797147804304 2062.5629972390198 7(246.7883086489945),15(244.2674986266201),20(245.22613538010322)
12, 3297.6847253614296 2322.227514273561 8(236.13854175558717),16(228.9032071258844),18(231.0088224054221),19(229.80354779472776)
13, 2207.889803916038 2985.2125098935603 3(243.73315798669762),14(231.9126076436191),29(227.4169912898418)
14, 2035.625447306847 2829.943552834898 13(231.9126076436191),21(249.2423508023058),28(241.72835471985152)
15, 2366.7761574855867 1999.4716517537079 11(244.2674986266201),23(229.35022469554232)
16, 3376.076191769699 2537.289031581695 12(228.9032071258844),17(248.75388141550397)
17, 3514.3419719706967 2744.0765252670917 16(248.75388141550397),22(224.3649929680885),25(235.22738062748496)
18, 3196.3293222789152 2114.6410062940663 12(231.0088224054221),31(234.51822958545316)
19, 3484.7930582784143 2188.810340221378 12(229.80354779472776),31(223.97917162558687),33(226.73518305313848)
20, 2046.7886801651287 1832.175421969913 11(245.22613538010322),26(234.18443150206323),35(228.01716951169402)
21, 1916.5555970671908 3048.9050110812423 14(249.2423508023058),24(234.83812432234018),38(227.13734408014315)
22, 3487.1622128923987 2966.7891445009736 17(224.3649929680885),27(237.58994394623863),40(242.952342973099)
23, 2523.431873667579 1831.9589293849194 15(229.35022469554232),39(222.46205293954284)
24, 1938.0535075538396 3282.757067903377 21(234.83812432234018)
25, 3749.569349511081 2744.0384156718264 17(235.22738062748496),32(239.12678971564625)
26, 1839.5348831599545 1941.208497616171 20(234.18443150206323)
27, 3314.4217020159294 3129.913935279424 22(237.58994394623863),41(226.09936391679793),42(229.7426435357556)
28, 1806.6918400580666 2752.3420003528277 14(241.72835471985152),30(247.5805232248621),36(249.6520804114929)
29, 2404.436562168912 3099.6146940842928 13(227.4169912898418),37(236.50946447966965)
30, 1656.5855286365904 2555.455711465726 28(247.5805232248621),43(237.44804477147792)
31, 3391.791654188064 1985.0521301798988 18(234.51822958545316),19(223.97917162558687),46(233.22177703609538)
32, 3987.93104357804 2724.9249554607513 25(239.12678971564625),44(232.3032986472983),45(231.06825644267147)
33, 3687.810431166853 2289.769686195967 19(226.73518305313848)
34, 2628.763698834155 2978.608252134018 6(244.64704185281238)
35, 2150.4559018557416 1629.0869271232725 20(228.01716951169402),49(230.43131843126625)
36, 1574.4005435189638 2843.812841641017 28(249.6520804114929)
37, 2284.722773730668 3303.5885542875635 29(236.50946447966965)
38, 1711.4644079911109 3146.5214914477306 21(227.13734408014315)
39, 2501.8913604620766 1610.54219268934 23(222.46205293954284)
40, 3684.9090842691694 3107.9345157209227 22(242.952342973099)
41, 3171.8584746789174 3305.403674508919 27(226.09936391679793)
42, 3218.596350384325 2921.109758492951 27(229.7426435357556)
43, 1718.6832014240194 2326.271390448377 30(237.44804477147792)
44, 4209.778513342661 2656.015429838736 32(232.3032986472983),47(230.6942637618056)
45, 3967.5137972973325 2494.7605029712995 32(231.06825644267147)
46, 3590.888507218748 1863.590858997878 31(233.22177703609538)
47, 4259.217043997476 2881.35001444415 44(230.6942637618056)
48, 2984.656505779328 2621.110375992076 8(227.09134503540824)
49, 2201.1429799663615 1404.2994438716921 35(230.43131843126625)

