0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.0 CONTINUE 0.0
0.02702702702702703 CONTINUE 0.0
0.02631578947368421 CONTINUE 92.17451523545706
0.02564102564102564 CONTINUE 44.27175104098179
0.025 CONTINUE 28.360742322789186
0.024390243902439025 CONTINUE 20.44468466946165
0.023809523809523808 CONTINUE 15.724438747198906
0.023255813953488372 CONTINUE 12.60045505015668
0.022727272727272728 CONTINUE 10.387336993137515
0.022222222222222223 CONTINUE 8.742483473393916
0.021739130434782608 CONTINUE 7.475637742784783
0.02127659574468085 CONTINUE 6.472707994566224
0.020833333333333332 CONTINUE 5.6611411653987025
0.02040816326530612 CONTINUE 4.9926104727865
0.02 CONTINUE 4.433693826305039
0.0196078431372549 CONTINUE 3.960547612130748
0.019230769230769232 CONTINUE 3.5557112929927643
0.018867924528301886 CONTINUE 3.2061105516369435
0.018518518518518517 CONTINUE 2.9017654276129514
0.01818181818181818 CONTINUE 2.6349292572104317
0.017857142857142856 CONTINUE 2.399499678352058
0.017543859649122806 CONTINUE 2.1906064603232944
0.017241379310344827 CONTINUE 2.0043172024239877
0.01694915254237288 CONTINUE 1.8374233859684674
0.016666666666666666 CONTINUE 1.6872823144443827
0.01639344262295082 CONTINUE 1.5516986329225297
0.016129032258064516 CONTINUE 1.428834337662986
0.015873015873015872 CONTINUE 1.3171395997053916
0.015625 CONTINUE 1.2152990013526397
0.015384615384615385 CONTINUE 1.1221893281952362
0.015151515151515152 CONTINUE 1.0368461238986841
0.014925373134328358 CONTINUE 0.9584369601165488
0.014705882352941176 CONTINUE 0.8862399026509248
0.014492753623188406 CONTINUE 0.8196260349849053
0.014285714285714285 CONTINUE 0.7580451766434799
0.014084507042253521 CONTINUE 0.7010141369942438
0.013888888888888888 CONTINUE 0.6481069959904402
0.0136986301369863 CONTINUE 0.5989470165064668
0.013513513513513514 CONTINUE 0.5531998785242883
0.013333333333333334 CONTINUE 0.5105679907460218
0.013157894736842105 CONTINUE 0.4707856854410903
0.012987012987012988 CONTINUE 0.43361514125455525
0.01282051282051282 CONTINUE 0.3988429090707756
0.012658227848101266 CONTINUE 0.36627693987857657
0.0125 CONTINUE 0.33574403243715917
0.012345679012345678 CONTINUE 0.3070876335333298
0.012195121951219513 CONTINUE 0.2801659356090133
0.012048192771084338 CONTINUE 0.2548502261759659
0.011904761904761904 CONTINUE 0.23102345122440804
0.011764705882352941 CONTINUE 0.20857896115744223
0.011627906976744186 CONTINUE 0.187419412944213
0.011494252873563218 CONTINUE 0.16745580641506772
0.011363636363636364 CONTINUE 0.14860663610241673
0.011235955056179775 CONTINUE 0.13079714290820899
0.011111111111111112 CONTINUE 0.11395865226641241
0.02197802197802198 CONTINUE 1.2949570738121068
