PR	NULL	1	0,1
RQ	SUCC	30.809275800252024	0,1
RS	FAIL	0.0	
PR	NULL	2	0,2
RQ	FAIL	0.0	
PR	NULL	3	0,3
RQ	FAIL	0.0	
PR	NULL	4	0,1,4
RQ	FAIL	30.809275800252024	0,1
RS	FAIL	0.0	
PR	NULL	5	0,5
RQ	SUCC	21.35937888062258	0,5
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	6	0,1,3,6
RQ	FAIL	30.809275800252024	0,1
RS	FAIL	0.0	
PR	NULL	7	0,5,36,7
RQ	FAIL	21.35937888062258	0,5
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	8	0,1,3,6,8
RQ	FAIL	0.0	
PR	NULL	9	0,5,1,3,6,9
RQ	FAIL	21.35937888062258	0,5
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	10	0,5,2,7,10
RQ	FAIL	21.35937888062258	0,5
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	11	0,11
RQ	FAIL	0.0	
PR	NULL	12	0,15,28,4,34,6,12
RQ	FAIL	31.042164403291178	0,15
RS	FAIL	0.0	
PR	NULL	13	0,15,36,7,10,13
RQ	FAIL	0.0	
PR	NULL	14	0,5,15,36,7,10,14
RQ	FAIL	21.35937888062258	0,5
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	15	0,24,15
RQ	FAIL	15.237205505595162	0,24
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	16	0,23,6,16
RQ	FAIL	0.0	
PR	NULL	17	0,22,17
RQ	FAIL	34.86815468381911	0,22
RS	FAIL	0.0	
PR	NULL	18	0,24,34,4,28,15,36,18
RQ	FAIL	15.237205505595162	0,24
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	19	0,24,1,15,2,7,10,19
RQ	FAIL	95.12314340918033	0,24,1,15,2
RS	FAIL	29.109100076210428	1,15
RS	SUCC	26.80094003774966	0,24
DT	false	NULL	NULL
PR	NULL	20	0,22,23,34,20
RQ	FAIL	0.0	
PR	NULL	21	0,24,1,49,36,7,10,19,21
RQ	FAIL	15.237205505595162	0,24
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	22	0,5,22
RQ	SUCC	60.562469007771845	0,5,22
RS	FAIL	0.0	
PR	NULL	23	0,24,23
RQ	SUCC	47.27746337476998	0,24,23
RS	SUCC	32.040257869174816	0,24
DT	true	NULL	NULL
PR	NULL	24	0,24
RQ	SUCC	15.237205505595162	0,24
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	25	0,24,3,34,4,28,49,36,7,10,14,30,25
RQ	FAIL	15.237205505595162	0,24
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	26	0,5,11,17,26
RQ	FAIL	21.35937888062258	0,5
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	27	0,5,22,27
RQ	FAIL	21.35937888062258	0,5
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	28	0,24,23,3,1,28
RQ	FAIL	109.17979677485867	0,24,23,3,1
RS	SUCC	93.9425912692635	23,3,23,24
DT	false	NULL	NULL
PR	NULL	29	0,24,22,17,26,29
RQ	FAIL	15.237205505595162	0,24
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	30	0,24,23,3,1,15,2,7,10,14,30
RQ	FAIL	15.237205505595162	0,24
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	31	0,22,17,26,31
RQ	FAIL	0.0	
PR	NULL	32	0,5,36,7,10,14,30,40,32
RQ	FAIL	21.35937888062258	0,5
RS	SUCC	0.0	
