9.0CONTINUE	0.0
9.5CONTINUE	0.0
9.666666666666666CONTINUE	55.555555555555536
9.5CONTINUE	7.142857142857147
9.4CONTINUE	0.8000000000000053
9.333333333333334CONTINUE	3.2258064516128977
9.428571428571429CONTINUE	1.0204081632653046
9.5CONTINUE	2.9671717171717185
9.555555555555555CONTINUE	3.7248980024373433
9.6CONTINUE	3.9027380465876464
9.636363636363637CONTINUE	3.810429313245098
9.583333333333334CONTINUE	2.1094593959889067
9.615384615384615CONTINUE	2.266753840390498
9.642857142857142CONTINUE	2.303559587536773
9.666666666666666CONTINUE	2.270655213876208
9.6875CONTINUE	2.1987332626432856
9.647058823529411CONTINUE	1.4406331426396997
9.666666666666666CONTINUE	1.4689805821384758
9.68421052631579CONTINUE	1.4679146063675308
9.7CONTINUE	1.4474417569779385
9.714285714285714CONTINUE	1.4144317932660113
9.681818181818182CONTINUE	1.0036693220478476
9.652173913043478CONTINUE	0.6788043597803087
9.625CONTINUE	0.4186791710215485
9.64CONTINUE	0.4887847654361589
9.653846153846153CONTINUE	0.541915150115435
9.666666666666666CONTINUE	0.5814760611045853
9.678571428571429CONTINUE	0.6101821654890619
9.689655172413794CONTINUE	0.6302021799707516
9.7CONTINUE	0.6432727142472339
9.709677419354838CONTINUE	0.6507876069411896
9.71875CONTINUE	0.6538681094083354
9.727272727272727CONTINUE	0.6534181194163824
9.735294117647058CONTINUE	0.6501677442431757
9.742857142857144CONTINUE	0.6447077449652793
9.722222222222221CONTINUE	0.5110244511886207
9.72972972972973CONTINUE	0.5140378057852285
9.736842105263158CONTINUE	0.5148637775119019
9.743589743589745CONTINUE	0.5138894446360192
9.75CONTINUE	0.5114378010504879
9.75609756097561CONTINUE	0.5077787253883779
9.761904761904763CONTINUE	0.5031379764274234
9.767441860465116CONTINUE	0.4977045873782432
9.772727272727273CONTINUE	0.4916369584507657
9.777777777777779CONTINUE	0.48506788868781725
9.782608695652174CONTINUE	0.4781087414136358
9.787234042553191CONTINUE	0.4708529003586737
9.791666666666666CONTINUE	0.46337864366325227
9.795918367346939CONTINUE	0.455751539014954
9.8CONTINUE	0.4480264439293362
9.803921568627452CONTINUE	0.44024917968510313
9.807692307692308CONTINUE	0.43245793491787216
9.81132075471698CONTINUE	0.42468444476115064
9.796296296296296CONTINUE	0.3653911915160373
9.8CONTINUE	0.3609107566274306
9.803571428571429CONTINUE	0.3562895752718992
9.807017543859649CONTINUE	0.35156043737717063
9.810344827586206CONTINUE	0.34675160825980766
9.813559322033898CONTINUE	0.34188743361941193
9.816666666666666CONTINUE	0.3369888603977803
9.819672131147541CONTINUE	0.33207388586070313
9.82258064516129CONTINUE	0.3271579453418133
9.825396825396826CONTINUE	0.3222542474812603
9.828125CONTINUE	0.31737406444820226
9.830769230769231CONTINUE	0.3125269835064613
9.833333333333334CONTINUE	0.3077211253329424
9.835820895522389CONTINUE	0.30296333369886735
9.838235294117647CONTINUE	0.2982593404486459
9.840579710144928CONTINUE	0.2936139091402958
9.842857142857143CONTINUE	0.28903096022798797
9.845070422535212CONTINUE	0.28451368025755885
9.847222222222221CONTINUE	0.2800646171964892
9.835616438356164CONTINUE	0.24914465441106343
9.837837837837839CONTINUE	0.2460438120984722
9.84CONTINUE	0.24295222083470736
9.828947368421053CONTINUE	0.21556731897691325
