Convergence (0-yes,1-no):	RM: Device-Device Request Failed Probability :	RM: Device-Device Request Success Probability :	RM: Device-Device Response Failed Probability :	RM: Device-Device Response Success Probability :	RM: Master Fault %:	RM: Master average path length:	RM: Request Header size	RM: Request Packet Block count:	RM: Request Packet size	RM: Request Payload size (ecc):	RM: Request Payload size (no-ecc):	RM: Response Header size	RM: Response Packet Block count:	RM: Response Packet size	RM: Response Payload size (ecc):	RM: Response Payload size (no-ecc):
1.0	1.2359983921051025	98.76399993896484	1.1045364141464233	98.89546966552734	2.9000000000000004	2.629	144.0	2.0	9.0	9.0	9.0	144.0	2.0	9.0	9.0	9.0
